Diesel,Electric,Hybrid,Other,Petrol,Automatic,Manual,Other,Semi-Auto,year,price,mileage,tax,mpg,engineSize
0,0,0,0,1,0,1,0,0,2019,11990,14937,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2018,13650,15581,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2018,11950,26122,145,64.2,1.0
0,0,0,0,1,0,1,0,0,2018,12690,9711,150,52.3,1.0
0,0,0,0,1,0,0,0,1,2015,10690,23042,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,12020,27890,145,61.4,1.4
0,0,0,0,1,0,1,0,0,2017,10930,11828,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,13850,21512,150,60.1,1.0
1,0,0,0,0,0,1,0,0,2019,13450,1000,145,57.7,1.6
0,0,0,0,1,0,1,0,0,2019,13450,4132,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2016,7950,59963,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10950,26533,150,65.7,1.0
0,0,0,0,1,0,1,0,0,2018,11950,25122,150,64.2,1.0
0,0,0,0,1,0,1,0,0,2016,8850,35586,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,9950,26468,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,9950,15784,150,60.1,1.0
0,0,0,0,1,0,0,0,1,2019,23432,6000,145,39.8,2.0
0,0,0,0,1,0,1,0,0,2019,14889,6000,145,52.3,1.0
0,0,0,0,1,0,0,0,1,2019,20990,3194,145,39.8,2.0
0,0,0,0,1,0,1,0,0,2017,9990,45273,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2014,6450,56756,125,51.4,1.2
0,0,0,0,1,0,1,0,0,2017,10950,13700,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,9490,19938,20,60.1,1.0
0,0,0,0,1,0,0,0,1,2020,21490,5000,145,39.8,2.0
0,0,0,0,1,0,0,0,1,2016,11990,13321,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,14990,24217,125,50.4,1.8
0,0,0,0,1,0,1,0,0,2019,13690,6000,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2018,13990,11320,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2019,11990,15629,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,14889,6000,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2016,10990,39000,0,65.7,1.0
0,0,0,0,1,0,1,0,0,2016,12990,26158,20,61.4,1.4
0,0,0,0,1,0,1,0,0,2017,10990,24400,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9490,39650,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2019,20990,406,145,39.8,2.0
0,0,0,0,1,0,1,0,0,2020,15219,6000,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2016,7995,32188,20,58.9,1.0
0,0,0,0,1,0,0,0,1,2016,9995,33565,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2015,8495,30800,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,8691,33366,20,58.9,1.0
0,0,0,0,1,0,1,0,0,2017,10295,17000,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2018,11995,21000,150,64.2,1.0
0,0,0,0,1,0,1,0,0,2017,9999,24442,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2019,14450,352,145,47.9,1.0
0,0,0,0,1,0,1,0,0,2017,10490,30261,145,60.1,1.2
0,0,0,0,1,0,0,0,1,2019,19490,6594,145,39.8,2.0
0,0,0,0,1,1,0,0,0,2019,19490,6000,145,46.3,1.0
0,0,0,0,1,0,1,0,0,2016,8990,28656,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2019,13490,13504,150,52.3,1.0
0,0,0,0,1,0,1,0,0,2017,12495,13607,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,14990,17872,150,51.4,1.0
0,0,0,0,1,0,1,0,0,2017,11290,17000,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,11995,10839,150,60.1,1.0
0,0,0,0,1,0,1,0,0,2019,14782,6000,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2016,10250,26690,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2019,23193,6000,145,39.8,2.0
0,0,0,0,1,0,0,0,1,2017,11995,30000,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2020,14990,3437,145,47.9,1.0
0,0,0,0,1,0,1,0,0,2017,10990,34512,150,60.1,1.2
0,0,0,0,1,0,0,0,1,2015,10891,18529,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,7851,56545,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2013,7291,49241,125,53.3,1.2
0,0,0,0,1,0,1,0,0,2017,9000,24852,150,58.9,1.0
0,0,0,0,1,0,1,0,0,2017,9795,23598,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,12600,30016,150,47.0,1.8
0,0,0,0,1,0,1,0,0,2019,11790,11672,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2016,8991,40335,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,10291,7859,20,58.9,1.0
0,0,0,0,1,0,1,0,0,2015,7791,46602,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2019,19191,6595,150,39.8,2.0
0,0,0,0,1,0,1,0,0,2017,10790,20140,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,12690,19181,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,11980,11258,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,12140,22150,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,11650,20158,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,11700,18534,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,12140,19536,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2016,9490,17464,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9690,34090,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,9690,27019,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,13126,3811,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2017,10672,11520,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2016,8912,24966,20,58.9,1.0
0,0,0,0,1,0,1,0,0,2017,10052,23072,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,9682,29500,150,58.9,1.0
0,0,0,0,1,0,0,0,1,2019,19291,4013,150,39.8,2.0
0,0,0,0,1,0,1,0,0,2017,9602,29000,145,58.9,1.0
0,0,0,0,1,0,0,0,1,2015,10490,24637,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2019,15126,5408,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2017,10981,57640,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,15990,7150,150,49.6,1.0
0,0,0,0,1,0,1,0,0,2017,10990,26712,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9490,27419,20,60.1,1.0
0,0,0,0,1,1,0,0,0,2019,14990,8363,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2017,9781,22047,145,60.1,1.0
0,0,0,0,1,1,0,0,0,2019,14990,7094,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2018,13990,11320,145,52.3,1.0
0,0,0,0,1,0,0,0,1,2019,22952,6000,145,39.8,2.0
0,0,0,0,1,0,1,0,0,2015,8352,67321,20,61.4,1.4
0,0,0,0,1,0,1,0,0,2019,15874,3130,145,51.4,1.0
0,0,0,0,1,0,1,0,0,2018,12000,15000,150,64.2,1.0
0,0,0,0,1,0,1,0,0,2018,11899,10000,150,64.2,1.0
0,0,0,0,1,0,0,0,1,2014,8540,27580,145,47.9,1.4
0,0,0,0,1,0,0,0,1,2013,8000,72150,145,47.9,1.4
0,0,0,0,1,0,1,0,0,2019,14246,2000,145,47.9,1.0
0,0,0,0,1,0,1,0,0,2019,11999,3286,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,14999,4436,150,52.3,1.0
0,0,0,0,1,0,1,0,0,2019,11999,12680,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,11999,7948,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,13776,10012,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2017,10499,30000,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,12999,3000,150,64.2,1.0
0,0,0,0,1,0,1,0,0,2016,10000,19200,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10466,16104,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,10222,18587,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,10999,21437,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,10272,19450,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,11499,22898,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9999,31796,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2019,11999,4119,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,11999,4336,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2018,12499,14631,145,64.2,1.0
0,0,0,0,1,0,0,0,1,2019,19999,5000,150,39.8,2.0
0,0,0,0,1,0,0,0,1,2016,13999,22796,20,61.4,1.4
0,0,0,0,1,0,1,0,0,2015,8999,6953,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2019,12999,2660,145,48.7,1.0
0,0,0,0,1,0,0,0,1,2019,16130,2833,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2016,9300,14224,20,58.9,1.0
0,0,0,0,1,0,1,0,0,2017,10499,24361,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,11999,12104,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,11999,11676,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2016,9499,8100,20,60.1,1.0
0,0,0,0,1,1,0,0,0,2019,15246,2647,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2016,9999,19321,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,9999,26226,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2016,9999,14079,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2015,8495,24193,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2014,8495,24989,145,47.9,1.4
0,0,0,0,1,0,1,0,0,2017,8995,34690,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,9999,15800,150,60.1,1.0
0,0,0,0,1,0,1,0,0,2018,10999,17150,150,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,9999,25138,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11995,13375,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2018,13495,20064,150,61.4,1.0
0,0,0,0,1,0,0,0,1,2019,17950,1225,145,46.3,1.0
0,0,0,0,1,0,1,0,0,2020,15500,1000,145,47.9,1.0
0,0,0,0,1,0,0,0,1,2015,9195,22150,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,10795,29607,0,65.7,1.0
0,0,0,0,1,0,1,0,0,2017,11290,6741,150,58.9,1.0
0,0,0,0,1,0,1,0,0,2020,14950,1000,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,11890,14500,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2020,15500,1500,145,52.3,1.0
0,0,0,0,1,0,0,0,1,2019,17950,5000,145,46.3,1.0
0,0,0,0,1,0,1,0,0,2018,10995,14641,145,60.1,1.2
0,0,0,0,1,0,0,0,1,2013,10390,28000,20,61.4,1.4
0,0,0,0,1,0,1,0,0,2015,7140,36413,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,9990,35610,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2020,15500,1500,145,52.3,1.0
1,0,0,0,0,0,1,0,0,2014,7390,42500,0,60.1,1.4
0,0,0,0,1,0,0,0,1,2020,17400,100,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2016,9650,34262,20,60.1,1.2
0,0,0,0,1,1,0,0,0,2016,11530,6725,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9990,22223,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2016,10300,28115,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,9490,35200,145,58.9,1.0
0,0,0,0,1,0,1,0,0,2019,11750,11600,145,48.7,1.0
0,0,0,0,1,0,0,0,1,2019,18950,5000,145,46.3,1.0
0,0,0,0,1,0,0,0,1,2019,17990,6308,145,46.3,1.0
0,0,0,0,1,1,0,0,0,2019,13800,12200,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2019,12250,11703,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2016,11000,13666,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10250,18758,20,58.9,1.0
0,0,0,0,1,0,0,0,1,2017,13990,12246,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,12290,23282,150,64.2,1.0
0,0,0,0,1,0,1,0,0,2013,8790,35784,20,61.4,1.4
0,0,0,0,1,0,1,0,0,2018,11990,4998,145,60.1,1.0
0,0,0,0,1,0,0,0,1,2017,11990,29830,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2015,7990,34737,20,60.1,1.0
0,0,0,0,1,0,0,0,1,2017,12990,15930,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,13250,13904,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2016,8900,34505,20,60.1,1.0
0,0,0,0,1,1,0,0,0,2019,15690,4996,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2016,10000,22735,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10690,25012,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,16790,3022,150,49.6,1.0
0,0,0,0,1,0,1,0,0,2019,16490,4806,150,49.6,1.0
0,0,0,0,1,0,1,0,0,2016,8750,45398,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,8500,27174,20,60.1,1.0
0,0,0,0,1,0,0,0,1,2017,13000,11101,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2016,11490,24213,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,11750,10910,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2018,11000,36455,150,64.2,1.0
0,0,0,0,1,0,1,0,0,2019,11750,11994,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2017,10690,25013,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,14290,12625,150,60.1,1.0
0,0,0,0,1,0,0,0,1,2018,14490,14310,145,61.4,1.0
0,0,0,0,1,0,1,0,0,2019,15490,5938,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2017,10000,34541,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2015,11490,12026,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2019,15690,3425,150,61.4,1.0
0,0,0,0,1,0,1,0,0,2019,16490,5980,150,49.6,1.0
0,0,0,0,1,0,1,0,0,2019,16790,3165,150,49.6,1.0
0,0,0,0,1,0,1,0,0,2014,7990,29761,125,51.4,1.2
0,0,0,0,1,0,0,0,1,2017,13490,10424,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,9990,21777,150,58.9,1.0
0,0,0,0,1,1,0,0,0,2019,15690,4659,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2018,11990,22175,150,64.2,1.0
0,0,0,0,1,0,0,0,1,2016,12990,7749,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,11290,6112,150,60.1,1.0
0,0,0,0,1,0,1,0,0,2020,14995,320,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2016,9995,21595,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,12995,6671,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2017,9995,34092,150,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,11490,7483,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,12290,15181,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,10690,35861,150,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,12990,21576,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,10290,20360,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11290,15865,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2019,14990,12423,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2018,11795,27998,150,64.2,1.0
0,0,0,0,1,0,1,0,0,2016,9891,16030,20,60.1,1.2
0,0,0,0,1,1,0,0,0,2019,15690,7660,145,61.4,1.0
0,0,0,0,1,1,0,0,0,2020,16190,4150,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2014,7991,42569,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,11990,5356,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,12191,19807,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2016,9818,23562,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,13481,9238,150,52.3,1.0
0,0,0,0,1,0,1,0,0,2017,10181,37587,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,11388,10038,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2017,9991,41319,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10691,28233,150,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,13491,5453,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,11995,17969,145,64.2,1.0
0,0,0,0,1,0,0,0,1,2016,12890,9655,20,58.9,1.0
0,0,0,0,1,0,1,0,0,2019,12000,12881,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,12000,10748,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2017,10941,13759,145,58.9,1.0
0,0,0,0,1,0,1,0,0,2016,10046,18783,20,60.1,1.2
0,0,0,0,1,1,0,0,0,2019,15690,4463,145,45.6,1.0
0,0,0,0,1,1,0,0,0,2019,15690,4921,145,45.6,1.0
0,0,0,0,1,0,0,0,1,2019,15690,4885,145,45.6,1.0
0,0,0,0,1,1,0,0,0,2019,15690,4369,145,45.6,1.0
0,0,0,0,1,1,0,0,0,2019,15690,4698,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2020,15750,1000,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2015,8990,27549,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,13200,10899,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2018,11795,10364,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,9495,29018,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2016,12295,13031,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9995,17242,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10800,13663,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10200,24609,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2020,18795,1000,145,46.3,1.0
0,0,0,0,1,0,1,0,0,2017,10895,14056,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9995,36540,0,65.7,1.0
0,0,0,0,1,0,1,0,0,2016,9995,16444,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2019,11649,12677,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2016,9295,33733,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2020,14995,2500,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,12000,11451,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2016,9495,25722,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9995,16744,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2020,16500,2500,145,49.6,1.0
0,0,0,0,1,0,1,0,0,2020,14451,1053,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2020,14391,1952,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,11790,10056,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2017,10995,16302,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,14490,4000,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2019,13990,5758,145,47.9,1.0
0,0,0,0,1,0,0,0,1,2019,14290,10324,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2019,16490,2902,150,49.6,1.0
0,0,0,0,1,0,1,0,0,2019,13490,9367,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2018,12790,9788,150,64.2,1.0
0,0,0,0,1,0,1,0,0,2019,14690,1276,150,52.3,1.0
0,0,0,0,1,0,1,0,0,2019,15990,3268,145,49.6,1.0
0,0,0,0,1,0,1,0,0,2017,10490,24730,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,14790,3012,145,52.3,1.0
0,0,0,0,1,0,0,0,1,2016,12290,12966,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2016,13490,5702,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,13690,9466,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11221,19213,145,60.1,1.2
0,0,0,0,1,1,0,0,0,2016,11695,1700,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2014,10995,6000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2014,7790,27704,20,60.1,1.0
0,0,0,0,1,0,0,0,1,2017,10990,39812,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2019,14190,13125,145,45.6,1.0
0,0,0,0,1,0,1,0,0,2016,9490,17938,20,60.1,1.0
0,0,0,0,1,0,1,0,0,2019,16490,4173,145,49.6,1.0
0,0,0,0,1,0,0,0,1,2016,10790,31811,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2019,15690,4000,150,45.6,1.0
0,0,0,0,1,0,0,0,1,2019,15690,4000,150,45.6,1.0
0,0,0,0,1,0,0,0,1,2019,15790,4000,150,45.6,1.0
0,0,0,0,1,0,1,0,0,2017,11490,17736,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,11990,15835,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2018,14290,4402,150,62.8,1.0
0,0,0,0,1,0,1,0,0,2016,9990,20889,20,60.1,1.2
0,0,0,0,1,1,0,0,0,2016,10895,5845,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,11490,36248,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,15990,3222,145,52.3,1.0
0,0,0,0,1,0,0,0,1,2016,13290,12215,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,11690,11631,145,48.7,1.0
0,0,0,0,1,0,0,0,1,2017,13990,8119,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,13490,3780,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2016,11490,11225,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9290,37541,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11490,14201,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11290,10027,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,13390,10296,150,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,11990,21271,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,16790,3408,150,49.6,1.0
0,0,0,0,1,0,1,0,0,2019,16490,4236,150,49.6,1.0
0,0,0,0,1,0,1,0,0,2019,13490,9863,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2019,12390,10929,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,12990,14332,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2019,13390,9033,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2017,9890,28063,20,58.9,1.0
0,0,0,0,1,0,1,0,0,2019,11990,12877,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,11990,13470,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2019,16490,5307,150,49.6,1.0
0,0,0,0,1,0,1,0,0,2019,16790,2710,150,49.6,1.0
1,0,0,0,0,0,1,0,0,2016,9690,36000,0,83.1,1.4
0,0,0,0,1,0,1,0,0,2017,12690,25000,145,61.4,1.4
0,0,0,0,1,0,1,0,0,2014,8500,38000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11990,7800,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2018,14500,3500,145,52.3,1.0
0,0,0,0,1,0,1,0,0,2018,11990,12900,145,64.2,1.0
0,0,0,0,1,0,1,0,0,2019,13500,9900,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2017,11500,18000,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,11000,21000,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2015,7991,30339,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,10991,15491,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2019,18990,5218,145,39.8,2.0
0,0,0,0,1,0,1,0,0,2019,12471,14991,145,48.7,1.0
0,0,0,0,1,0,0,0,1,2016,13495,34558,125,50.4,1.8
0,0,0,0,1,0,1,0,0,2016,9999,17363,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10991,24268,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,10591,16894,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,10491,19225,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,12390,8375,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2015,9492,16039,0,68.9,1.0
0,0,0,0,1,0,1,0,0,2017,11492,15787,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,8891,24497,20,58.9,1.0
0,0,0,0,1,0,1,0,0,2017,10591,27711,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,11495,32000,145,64.2,1.0
0,0,0,0,1,0,1,0,0,2019,12495,5000,150,48.7,1.0
0,0,0,0,1,0,0,0,1,2016,12495,13800,20,58.9,1.0
0,0,0,0,1,0,1,0,0,2016,8795,32000,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2016,10995,18500,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2016,9695,31500,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2017,12495,4100,145,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,14995,500,145,52.3,1.0
0,0,0,0,1,0,0,0,1,2020,18490,6000,145,39.8,2.0
0,0,0,0,1,0,1,0,0,2018,12991,4500,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2018,12991,4000,145,48.7,1.0
0,0,0,0,1,0,1,0,0,2016,10491,7811,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,10491,25082,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,12491,11600,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2017,10295,33200,20,60.1,1.2
0,0,0,0,1,0,1,0,0,2018,12995,8600,145,64.2,1.0
0,0,0,0,1,0,1,0,0,2018,12900,1500,145,60.1,1.0
0,0,0,0,1,0,1,0,0,2018,11990,19900,145,64.2,1.0
0,0,0,0,1,0,0,0,1,2019,18441,3000,145,46.3,1.0
0,0,0,0,1,0,0,0,1,2017,12191,17573,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2019,11990,13606,150,48.7,1.0
0,0,0,0,1,0,1,0,0,2016,9690,22218,20,60.1,1.0
0,0,0,0,1,0,0,0,1,2016,11490,17131,20,60.1,1.2
0,0,0,0,1,0,0,0,1,2017,15990,20454,150,50.4,1.8
0,0,0,0,1,0,1,0,0,2018,13690,17277,150,62.8,1.0
0,0,0,0,1,0,1,0,0,2019,16790,4000,145,49.6,1.0
0,0,0,0,1,0,1,0,0,2018,12490,15603,150,48.7,1.0
0,0,0,0,1,0,0,0,1,2019,15390,4000,150,45.6,1.0
0,0,0,0,1,0,0,0,1,2019,15690,4000,150,45.6,1.0
0,0,0,0,1,0,1,0,0,2017,11690,11482,150,60.1,1.2
0,0,0,0,1,0,1,0,0,2016,9490,36162,20,58.9,1.0
